# Incidents,Incident Reported Month,Incident Reported Quarter,Incident Reported Year,Neighbourhood Description (Occurrence),UCR Violation Type Group (Incident)
1,12,Q4,2015,MISTATIM INDUSTRIAL,Theft From Vehicle
4,1,Q1,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
2,2,Q1,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
5,5,Q2,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
3,6,Q2,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
1,7,Q3,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
3,8,Q3,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
2,10,Q4,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
1,11,Q4,2015,MISTATIM INDUSTRIAL,Theft Of Vehicle
4,2,Q1,2015,MISTATIM INDUSTRIAL,Theft Over $5000
1,5,Q2,2015,MISTATIM INDUSTRIAL,Theft Over $5000
1,7,Q3,2015,MISTATIM INDUSTRIAL,Theft Over $5000
1,12,Q4,2015,MISTATIM INDUSTRIAL,Theft Over $5000
1,2,Q1,2015,MITCHELL INDUSTRIAL,Assault
1,6,Q2,2015,MITCHELL INDUSTRIAL,Assault
1,1,Q1,2015,MITCHELL INDUSTRIAL,Break and Enter
3,2,Q1,2015,MITCHELL INDUSTRIAL,Break and Enter
1,3,Q1,2015,MITCHELL INDUSTRIAL,Break and Enter
1,4,Q2,2015,MITCHELL INDUSTRIAL,Break and Enter
1,6,Q2,2015,MITCHELL INDUSTRIAL,Break and Enter
2,7,Q3,2015,MITCHELL INDUSTRIAL,Break and Enter
1,5,Q2,2015,MITCHELL INDUSTRIAL,Robbery
1,4,Q2,2015,MITCHELL INDUSTRIAL,Theft From Vehicle
1,8,Q3,2015,MITCHELL INDUSTRIAL,Theft From Vehicle
1,9,Q3,2015,MITCHELL INDUSTRIAL,Theft From Vehicle
1,1,Q1,2015,MITCHELL INDUSTRIAL,Theft Of Vehicle
1,5,Q2,2015,MITCHELL INDUSTRIAL,Theft Of Vehicle
1,11,Q4,2015,MITCHELL INDUSTRIAL,Theft Of Vehicle
1,8,Q3,2015,MITCHELL INDUSTRIAL,Theft Over $5000
1,10,Q4,2015,MITCHELL INDUSTRIAL,Theft Over $5000
7,1,Q1,2015,MONTROSE,Assault
4,2,Q1,2015,MONTROSE,Assault
5,3,Q1,2015,MONTROSE,Assault
2,4,Q2,2015,MONTROSE,Assault
5,5,Q2,2015,MONTROSE,Assault
1,6,Q2,2015,MONTROSE,Assault
4,7,Q3,2015,MONTROSE,Assault
7,8,Q3,2015,MONTROSE,Assault
5,9,Q3,2015,MONTROSE,Assault
6,10,Q4,2015,MONTROSE,Assault
1,11,Q4,2015,MONTROSE,Assault
6,12,Q4,2015,MONTROSE,Assault
2,1,Q1,2015,MONTROSE,Break and Enter
1,3,Q1,2015,MONTROSE,Break and Enter
2,4,Q2,2015,MONTROSE,Break and Enter
1,5,Q2,2015,MONTROSE,Break and Enter
3,6,Q2,2015,MONTROSE,Break and Enter
3,7,Q3,2015,MONTROSE,Break and Enter
3,8,Q3,2015,MONTROSE,Break and Enter
2,9,Q3,2015,MONTROSE,Break and Enter
3,10,Q4,2015,MONTROSE,Break and Enter
1,11,Q4,2015,MONTROSE,Break and Enter
3,12,Q4,2015,MONTROSE,Break and Enter
1,12,Q4,2015,MONTROSE,Homicide
1,1,Q1,2015,MONTROSE,Robbery
1,3,Q1,2015,MONTROSE,Robbery
4,4,Q2,2015,MONTROSE,Robbery
1,6,Q2,2015,MONTROSE,Robbery
1,8,Q3,2015,MONTROSE,Robbery
1,9,Q3,2015,MONTROSE,Robbery
1,10,Q4,2015,MONTROSE,Robbery
1,11,Q4,2015,MONTROSE,Robbery
1,12,Q4,2015,MONTROSE,Robbery
1,2,Q1,2015,MONTROSE,Sexual Assaults
3,8,Q3,2015,MONTROSE,Sexual Assaults
1,10,Q4,2015,MONTROSE,Sexual Assaults
1,11,Q4,2015,MONTROSE,Sexual Assaults
1,12,Q4,2015,MONTROSE,Sexual Assaults
3,1,Q1,2015,MONTROSE,Theft From Vehicle
7,2,Q1,2015,MONTROSE,Theft From Vehicle
6,3,Q1,2015,MONTROSE,Theft From Vehicle
5,4,Q2,2015,MONTROSE,Theft From Vehicle
1,5,Q2,2015,MONTROSE,Theft From Vehicle
4,6,Q2,2015,MONTROSE,Theft From Vehicle
3,7,Q3,2015,MONTROSE,Theft From Vehicle
7,8,Q3,2015,MONTROSE,Theft From Vehicle
7,9,Q3,2015,MONTROSE,Theft From Vehicle
7,10,Q4,2015,MONTROSE,Theft From Vehicle
7,11,Q4,2015,MONTROSE,Theft From Vehicle
4,12,Q4,2015,MONTROSE,Theft From Vehicle
4,1,Q1,2015,MONTROSE,Theft Of Vehicle
1,2,Q1,2015,MONTROSE,Theft Of Vehicle
3,3,Q1,2015,MONTROSE,Theft Of Vehicle
3,4,Q2,2015,MONTROSE,Theft Of Vehicle
4,5,Q2,2015,MONTROSE,Theft Of Vehicle
2,6,Q2,2015,MONTROSE,Theft Of Vehicle
5,8,Q3,2015,MONTROSE,Theft Of Vehicle
3,9,Q3,2015,MONTROSE,Theft Of Vehicle
6,10,Q4,2015,MONTROSE,Theft Of Vehicle
3,11,Q4,2015,MONTROSE,Theft Of Vehicle
5,12,Q4,2015,MONTROSE,Theft Of Vehicle
1,2,Q1,2015,MORIN INDUSTRIAL,Assault
1,10,Q4,2015,MORIN INDUSTRIAL,Assault
1,11,Q4,2015,MORIN INDUSTRIAL,Assault
2,1,Q1,2015,MORIN INDUSTRIAL,Break and Enter
1,4,Q2,2015,MORIN INDUSTRIAL,Break and Enter
1,6,Q2,2015,MORIN INDUSTRIAL,Break and Enter
2,7,Q3,2015,MORIN INDUSTRIAL,Break and Enter
1,8,Q3,2015,MORIN INDUSTRIAL,Break and Enter
1,9,Q3,2015,MORIN INDUSTRIAL,Break and Enter
1,10,Q4,2015,MORIN INDUSTRIAL,Break and Enter
1,5,Q2,2015,MORIN INDUSTRIAL,Robbery
1,3,Q1,2015,MORIN INDUSTRIAL,Theft From Vehicle
1,4,Q2,2015,MORIN INDUSTRIAL,Theft From Vehicle
1,6,Q2,2015,MORIN INDUSTRIAL,Theft From Vehicle
2,8,Q3,2015,MORIN INDUSTRIAL,Theft From Vehicle
1,9,Q3,2015,MORIN INDUSTRIAL,Theft From Vehicle
2,10,Q4,2015,MORIN INDUSTRIAL,Theft From Vehicle
1,12,Q4,2015,MORIN INDUSTRIAL,Theft From Vehicle
1,3,Q1,2015,MORIN INDUSTRIAL,Theft Of Vehicle
2,4,Q2,2015,MORIN INDUSTRIAL,Theft Of Vehicle
4,5,Q2,2015,MORIN INDUSTRIAL,Theft Of Vehicle
2,6,Q2,2015,MORIN INDUSTRIAL,Theft Of Vehicle
2,7,Q3,2015,MORIN INDUSTRIAL,Theft Of Vehicle
2,8,Q3,2015,MORIN INDUSTRIAL,Theft Of Vehicle
2,10,Q4,2015,MORIN INDUSTRIAL,Theft Of Vehicle
1,12,Q4,2015,MORIN INDUSTRIAL,Theft Of Vehicle
1,4,Q2,2015,MORRIS INDUSTRIAL,Break and Enter
1,6,Q2,2015,MORRIS INDUSTRIAL,Break and Enter
1,7,Q3,2015,MORRIS INDUSTRIAL,Break and Enter
2,10,Q4,2015,MORRIS INDUSTRIAL,Break and Enter
2,11,Q4,2015,MORRIS INDUSTRIAL,Break and Enter
1,5,Q2,2015,MORRIS INDUSTRIAL,Theft From Vehicle
1,6,Q2,2015,MORRIS INDUSTRIAL,Theft From Vehicle
1,1,Q1,2015,MORRIS INDUSTRIAL,Theft Of Vehicle
1,4,Q2,2015,MORRIS INDUSTRIAL,Theft Of Vehicle
1,6,Q2,2015,MORRIS INDUSTRIAL,Theft Of Vehicle
7,1,Q1,2015,NEWTON,Assault
3,2,Q1,2015,NEWTON,Assault
1,3,Q1,2015,NEWTON,Assault
1,5,Q2,2015,NEWTON,Assault
2,6,Q2,2015,NEWTON,Assault
3,7,Q3,2015,NEWTON,Assault
4,9,Q3,2015,NEWTON,Assault
2,10,Q4,2015,NEWTON,Assault
1,11,Q4,2015,NEWTON,Assault
2,1,Q1,2015,NEWTON,Break and Enter
3,2,Q1,2015,NEWTON,Break and Enter
2,3,Q1,2015,NEWTON,Break and Enter
3,5,Q2,2015,NEWTON,Break and Enter
1,6,Q2,2015,NEWTON,Break and Enter
1,7,Q3,2015,NEWTON,Break and Enter
2,8,Q3,2015,NEWTON,Break and Enter
1,9,Q3,2015,NEWTON,Break and Enter
1,10,Q4,2015,NEWTON,Break and Enter
3,11,Q4,2015,NEWTON,Break and Enter
8,12,Q4,2015,NEWTON,Break and Enter
1,9,Q3,2015,NEWTON,Homicide
1,5,Q2,2015,NEWTON,Robbery
1,12,Q4,2015,NEWTON,Robbery
1,1,Q1,2015,NEWTON,Sexual Assaults
6,4,Q2,2015,NEWTON,Sexual Assaults
5,1,Q1,2015,NEWTON,Theft From Vehicle
3,4,Q2,2015,NEWTON,Theft From Vehicle
2,5,Q2,2015,NEWTON,Theft From Vehicle
1,6,Q2,2015,NEWTON,Theft From Vehicle
1,7,Q3,2015,NEWTON,Theft From Vehicle
3,8,Q3,2015,NEWTON,Theft From Vehicle
2,9,Q3,2015,NEWTON,Theft From Vehicle
5,10,Q4,2015,NEWTON,Theft From Vehicle
3,11,Q4,2015,NEWTON,Theft From Vehicle
5,12,Q4,2015,NEWTON,Theft From Vehicle
1,1,Q1,2015,NEWTON,Theft Of Vehicle
3,2,Q1,2015,NEWTON,Theft Of Vehicle
1,3,Q1,2015,NEWTON,Theft Of Vehicle
1,4,Q2,2015,NEWTON,Theft Of Vehicle
6,5,Q2,2015,NEWTON,Theft Of Vehicle
2,6,Q2,2015,NEWTON,Theft Of Vehicle
3,7,Q3,2015,NEWTON,Theft Of Vehicle
4,9,Q3,2015,NEWTON,Theft Of Vehicle
1,10,Q4,2015,NEWTON,Theft Of Vehicle
4,11,Q4,2015,NEWTON,Theft Of Vehicle
2,12,Q4,2015,NEWTON,Theft Of Vehicle
1,11,Q4,2015,NEWTON,Theft Over $5000
1,2,Q1,2015,NORTH GLENORA,Assault
1,4,Q2,2015,NORTH GLENORA,Assault
1,6,Q2,2015,NORTH GLENORA,Assault
1,8,Q3,2015,NORTH GLENORA,Assault
1,10,Q4,2015,NORTH GLENORA,Assault
2,1,Q1,2015,NORTH GLENORA,Break and Enter
2,4,Q2,2015,NORTH GLENORA,Break and Enter
4,5,Q2,2015,NORTH GLENORA,Break and Enter
1,6,Q2,2015,NORTH GLENORA,Break and Enter
4,7,Q3,2015,NORTH GLENORA,Break and Enter
3,8,Q3,2015,NORTH GLENORA,Break and Enter
1,9,Q3,2015,NORTH GLENORA,Break and Enter
1,10,Q4,2015,NORTH GLENORA,Break and Enter
2,11,Q4,2015,NORTH GLENORA,Break and Enter
2,12,Q4,2015,NORTH GLENORA,Break and Enter
1,1,Q1,2015,NORTH GLENORA,Sexual Assaults
1,8,Q3,2015,NORTH GLENORA,Sexual Assaults
2,1,Q1,2015,NORTH GLENORA,Theft From Vehicle
1,3,Q1,2015,NORTH GLENORA,Theft From Vehicle
4,4,Q2,2015,NORTH GLENORA,Theft From Vehicle
2,5,Q2,2015,NORTH GLENORA,Theft From Vehicle
2,6,Q2,2015,NORTH GLENORA,Theft From Vehicle
1,7,Q3,2015,NORTH GLENORA,Theft From Vehicle
1,8,Q3,2015,NORTH GLENORA,Theft From Vehicle
2,9,Q3,2015,NORTH GLENORA,Theft From Vehicle
1,10,Q4,2015,NORTH GLENORA,Theft From Vehicle
1,11,Q4,2015,NORTH GLENORA,Theft From Vehicle
3,12,Q4,2015,NORTH GLENORA,Theft From Vehicle
1,3,Q1,2015,NORTH GLENORA,Theft Of Vehicle
2,5,Q2,2015,NORTH GLENORA,Theft Of Vehicle
4,6,Q2,2015,NORTH GLENORA,Theft Of Vehicle
1,8,Q3,2015,NORTH GLENORA,Theft Of Vehicle
3,12,Q4,2015,NORTH GLENORA,Theft Of Vehicle
2,6,Q2,2015,NORTH GLENORA,Theft Over $5000
4,1,Q1,2015,NORTHMOUNT,Assault
2,2,Q1,2015,NORTHMOUNT,Assault
2,3,Q1,2015,NORTHMOUNT,Assault
1,4,Q2,2015,NORTHMOUNT,Assault
2,5,Q2,2015,NORTHMOUNT,Assault
3,6,Q2,2015,NORTHMOUNT,Assault
3,7,Q3,2015,NORTHMOUNT,Assault
4,8,Q3,2015,NORTHMOUNT,Assault
2,9,Q3,2015,NORTHMOUNT,Assault
1,10,Q4,2015,NORTHMOUNT,Assault
1,11,Q4,2015,NORTHMOUNT,Assault
3,12,Q4,2015,NORTHMOUNT,Assault
2,1,Q1,2015,NORTHMOUNT,Break and Enter
1,2,Q1,2015,NORTHMOUNT,Break and Enter
1,3,Q1,2015,NORTHMOUNT,Break and Enter
1,4,Q2,2015,NORTHMOUNT,Break and Enter
1,5,Q2,2015,NORTHMOUNT,Break and Enter
1,6,Q2,2015,NORTHMOUNT,Break and Enter
1,7,Q3,2015,NORTHMOUNT,Break and Enter
6,8,Q3,2015,NORTHMOUNT,Break and Enter
2,9,Q3,2015,NORTHMOUNT,Break and Enter
3,10,Q4,2015,NORTHMOUNT,Break and Enter
2,11,Q4,2015,NORTHMOUNT,Break and Enter
2,12,Q4,2015,NORTHMOUNT,Break and Enter
1,1,Q1,2015,NORTHMOUNT,Robbery
1,2,Q1,2015,NORTHMOUNT,Robbery
1,3,Q1,2015,NORTHMOUNT,Robbery
1,10,Q4,2015,NORTHMOUNT,Robbery
1,12,Q4,2015,NORTHMOUNT,Robbery
1,3,Q1,2015,NORTHMOUNT,Sexual Assaults
1,5,Q2,2015,NORTHMOUNT,Sexual Assaults
1,7,Q3,2015,NORTHMOUNT,Sexual Assaults
1,9,Q3,2015,NORTHMOUNT,Sexual Assaults
2,1,Q1,2015,NORTHMOUNT,Theft From Vehicle
4,2,Q1,2015,NORTHMOUNT,Theft From Vehicle
2,3,Q1,2015,NORTHMOUNT,Theft From Vehicle
4,4,Q2,2015,NORTHMOUNT,Theft From Vehicle
5,5,Q2,2015,NORTHMOUNT,Theft From Vehicle
2,7,Q3,2015,NORTHMOUNT,Theft From Vehicle
4,8,Q3,2015,NORTHMOUNT,Theft From Vehicle
2,9,Q3,2015,NORTHMOUNT,Theft From Vehicle
3,10,Q4,2015,NORTHMOUNT,Theft From Vehicle
1,11,Q4,2015,NORTHMOUNT,Theft From Vehicle
2,1,Q1,2015,NORTHMOUNT,Theft Of Vehicle
1,2,Q1,2015,NORTHMOUNT,Theft Of Vehicle
2,3,Q1,2015,NORTHMOUNT,Theft Of Vehicle
1,4,Q2,2015,NORTHMOUNT,Theft Of Vehicle
2,5,Q2,2015,NORTHMOUNT,Theft Of Vehicle
2,7,Q3,2015,NORTHMOUNT,Theft Of Vehicle
3,8,Q3,2015,NORTHMOUNT,Theft Of Vehicle
3,10,Q4,2015,NORTHMOUNT,Theft Of Vehicle
3,11,Q4,2015,NORTHMOUNT,Theft Of Vehicle
4,12,Q4,2015,NORTHMOUNT,Theft Of Vehicle
1,4,Q2,2015,NORWESTER INDUSTRIAL,Assault
1,9,Q3,2015,NORWESTER INDUSTRIAL,Assault
1,4,Q2,2015,NORWESTER INDUSTRIAL,Break and Enter
1,12,Q4,2015,NORWESTER INDUSTRIAL,Break and Enter
1,6,Q2,2015,NORWESTER INDUSTRIAL,Robbery
1,9,Q3,2015,NORWESTER INDUSTRIAL,Sexual Assaults
2,9,Q3,2015,NORWESTER INDUSTRIAL,Theft From Vehicle
1,7,Q3,2015,NORWESTER INDUSTRIAL,Theft Of Vehicle
1,6,Q2,2015,NORWESTER INDUSTRIAL,Theft Over $5000
1,7,Q3,2015,NORWESTER INDUSTRIAL,Theft Over $5000
10,1,Q1,2015,Not Entered,Assault
10,2,Q1,2015,Not Entered,Assault
12,3,Q1,2015,Not Entered,Assault
10,4,Q2,2015,Not Entered,Assault
14,5,Q2,2015,Not Entered,Assault
20,6,Q2,2015,Not Entered,Assault
10,7,Q3,2015,Not Entered,Assault
8,8,Q3,2015,Not Entered,Assault
11,9,Q3,2015,Not Entered,Assault
10,10,Q4,2015,Not Entered,Assault
7,11,Q4,2015,Not Entered,Assault
4,12,Q4,2015,Not Entered,Assault
1,1,Q1,2015,Not Entered,Break and Enter
2,2,Q1,2015,Not Entered,Break and Enter
1,4,Q2,2015,Not Entered,Break and Enter
4,5,Q2,2015,Not Entered,Break and Enter
2,6,Q2,2015,Not Entered,Break and Enter
5,7,Q3,2015,Not Entered,Break and Enter
8,9,Q3,2015,Not Entered,Break and Enter
4,10,Q4,2015,Not Entered,Break and Enter
4,11,Q4,2015,Not Entered,Break and Enter
1,12,Q4,2015,Not Entered,Break and Enter
1,2,Q1,2015,Not Entered,Homicide
1,3,Q1,2015,Not Entered,Homicide
3,5,Q2,2015,Not Entered,Homicide
1,6,Q2,2015,Not Entered,Homicide
2,7,Q3,2015,Not Entered,Homicide
1,8,Q3,2015,Not Entered,Homicide
2,9,Q3,2015,Not Entered,Homicide
3,10,Q4,2015,Not Entered,Homicide
1,11,Q4,2015,Not Entered,Homicide
1,12,Q4,2015,Not Entered,Homicide
1,1,Q1,2015,Not Entered,Robbery
1,2,Q1,2015,Not Entered,Robbery
3,3,Q1,2015,Not Entered,Robbery
3,4,Q2,2015,Not Entered,Robbery
3,5,Q2,2015,Not Entered,Robbery
2,6,Q2,2015,Not Entered,Robbery
1,7,Q3,2015,Not Entered,Robbery
5,8,Q3,2015,Not Entered,Robbery
1,9,Q3,2015,Not Entered,Robbery
2,10,Q4,2015,Not Entered,Robbery
1,11,Q4,2015,Not Entered,Robbery
6,12,Q4,2015,Not Entered,Robbery
6,1,Q1,2015,Not Entered,Sexual Assaults
10,2,Q1,2015,Not Entered,Sexual Assaults
15,3,Q1,2015,Not Entered,Sexual Assaults
12,4,Q2,2015,Not Entered,Sexual Assaults
25,5,Q2,2015,Not Entered,Sexual Assaults
11,6,Q2,2015,Not Entered,Sexual Assaults
8,7,Q3,2015,Not Entered,Sexual Assaults
9,8,Q3,2015,Not Entered,Sexual Assaults
13,9,Q3,2015,Not Entered,Sexual Assaults
8,10,Q4,2015,Not Entered,Sexual Assaults
7,11,Q4,2015,Not Entered,Sexual Assaults
13,12,Q4,2015,Not Entered,Sexual Assaults
6,1,Q1,2015,Not Entered,Theft From Vehicle
14,2,Q1,2015,Not Entered,Theft From Vehicle
33,3,Q1,2015,Not Entered,Theft From Vehicle
19,4,Q2,2015,Not Entered,Theft From Vehicle
27,5,Q2,2015,Not Entered,Theft From Vehicle
31,6,Q2,2015,Not Entered,Theft From Vehicle
14,7,Q3,2015,Not Entered,Theft From Vehicle
34,8,Q3,2015,Not Entered,Theft From Vehicle
23,9,Q3,2015,Not Entered,Theft From Vehicle
16,10,Q4,2015,Not Entered,Theft From Vehicle
41,11,Q4,2015,Not Entered,Theft From Vehicle
24,12,Q4,2015,Not Entered,Theft From Vehicle
6,1,Q1,2015,Not Entered,Theft Of Vehicle
4,2,Q1,2015,Not Entered,Theft Of Vehicle
5,3,Q1,2015,Not Entered,Theft Of Vehicle
3,4,Q2,2015,Not Entered,Theft Of Vehicle
6,5,Q2,2015,Not Entered,Theft Of Vehicle
6,6,Q2,2015,Not Entered,Theft Of Vehicle
3,7,Q3,2015,Not Entered,Theft Of Vehicle
7,8,Q3,2015,Not Entered,Theft Of Vehicle
6,9,Q3,2015,Not Entered,Theft Of Vehicle
2,10,Q4,2015,Not Entered,Theft Of Vehicle
7,11,Q4,2015,Not Entered,Theft Of Vehicle
7,12,Q4,2015,Not Entered,Theft Of Vehicle
1,2,Q1,2015,Not Entered,Theft Over $5000
5,4,Q2,2015,Not Entered,Theft Over $5000
1,5,Q2,2015,Not Entered,Theft Over $5000
1,6,Q2,2015,Not Entered,Theft Over $5000
1,7,Q3,2015,Not Entered,Theft Over $5000
1,8,Q3,2015,Not Entered,Theft Over $5000
1,11,Q4,2015,Not Entered,Theft Over $5000
3,12,Q4,2015,Not Entered,Theft Over $5000
1,3,Q1,2015,OGILVIE RIDGE,Theft From Vehicle
1,4,Q2,2015,OGILVIE RIDGE,Theft From Vehicle
1,11,Q4,2015,OGILVIE RIDGE,Theft From Vehicle
1,5,Q2,2015,OLESKIW,Assault
1,6,Q2,2015,OLESKIW,Assault
1,3,Q1,2015,OLESKIW,Break and Enter
1,6,Q2,2015,OLESKIW,Break and Enter
4,7,Q3,2015,OLESKIW,Break and Enter
1,8,Q3,2015,OLESKIW,Break and Enter
2,9,Q3,2015,OLESKIW,Break and Enter
2,11,Q4,2015,OLESKIW,Break and Enter
1,5,Q2,2015,OLESKIW,Robbery
4,3,Q1,2015,OLESKIW,Theft From Vehicle
1,5,Q2,2015,OLESKIW,Theft From Vehicle
2,6,Q2,2015,OLESKIW,Theft From Vehicle
3,9,Q3,2015,OLESKIW,Theft From Vehicle
4,10,Q4,2015,OLESKIW,Theft From Vehicle
5,11,Q4,2015,OLESKIW,Theft From Vehicle
1,6,Q2,2015,OLESKIW,Theft Of Vehicle
2,10,Q4,2015,OLESKIW,Theft Of Vehicle
1,2,Q1,2015,OLESKIW,Theft Over $5000
9,1,Q1,2015,OLIVER,Assault
10,2,Q1,2015,OLIVER,Assault
12,3,Q1,2015,OLIVER,Assault
10,4,Q2,2015,OLIVER,Assault
9,5,Q2,2015,OLIVER,Assault
12,6,Q2,2015,OLIVER,Assault
18,7,Q3,2015,OLIVER,Assault
16,8,Q3,2015,OLIVER,Assault
11,9,Q3,2015,OLIVER,Assault
12,10,Q4,2015,OLIVER,Assault
14,11,Q4,2015,OLIVER,Assault
12,12,Q4,2015,OLIVER,Assault
11,1,Q1,2015,OLIVER,Break and Enter
9,2,Q1,2015,OLIVER,Break and Enter
11,3,Q1,2015,OLIVER,Break and Enter
6,4,Q2,2015,OLIVER,Break and Enter
11,5,Q2,2015,OLIVER,Break and Enter
6,6,Q2,2015,OLIVER,Break and Enter
4,7,Q3,2015,OLIVER,Break and Enter
5,8,Q3,2015,OLIVER,Break and Enter
6,9,Q3,2015,OLIVER,Break and Enter
7,10,Q4,2015,OLIVER,Break and Enter
8,11,Q4,2015,OLIVER,Break and Enter
5,12,Q4,2015,OLIVER,Break and Enter
1,3,Q1,2015,OLIVER,Homicide
2,1,Q1,2015,OLIVER,Robbery
2,2,Q1,2015,OLIVER,Robbery
1,3,Q1,2015,OLIVER,Robbery
2,4,Q2,2015,OLIVER,Robbery
3,5,Q2,2015,OLIVER,Robbery
4,7,Q3,2015,OLIVER,Robbery
5,8,Q3,2015,OLIVER,Robbery
4,9,Q3,2015,OLIVER,Robbery
2,10,Q4,2015,OLIVER,Robbery
6,11,Q4,2015,OLIVER,Robbery
5,12,Q4,2015,OLIVER,Robbery
1,2,Q1,2015,OLIVER,Sexual Assaults
2,3,Q1,2015,OLIVER,Sexual Assaults
1,4,Q2,2015,OLIVER,Sexual Assaults
1,5,Q2,2015,OLIVER,Sexual Assaults
3,6,Q2,2015,OLIVER,Sexual Assaults
4,7,Q3,2015,OLIVER,Sexual Assaults
3,8,Q3,2015,OLIVER,Sexual Assaults
3,9,Q3,2015,OLIVER,Sexual Assaults
1,11,Q4,2015,OLIVER,Sexual Assaults
1,12,Q4,2015,OLIVER,Sexual Assaults
17,1,Q1,2015,OLIVER,Theft From Vehicle
16,2,Q1,2015,OLIVER,Theft From Vehicle
7,3,Q1,2015,OLIVER,Theft From Vehicle
13,4,Q2,2015,OLIVER,Theft From Vehicle
16,5,Q2,2015,OLIVER,Theft From Vehicle
24,6,Q2,2015,OLIVER,Theft From Vehicle
18,7,Q3,2015,OLIVER,Theft From Vehicle
23,8,Q3,2015,OLIVER,Theft From Vehicle
17,9,Q3,2015,OLIVER,Theft From Vehicle
27,10,Q4,2015,OLIVER,Theft From Vehicle
14,11,Q4,2015,OLIVER,Theft From Vehicle
15,12,Q4,2015,OLIVER,Theft From Vehicle
14,1,Q1,2015,OLIVER,Theft Of Vehicle
7,2,Q1,2015,OLIVER,Theft Of Vehicle
5,3,Q1,2015,OLIVER,Theft Of Vehicle
14,4,Q2,2015,OLIVER,Theft Of Vehicle
8,5,Q2,2015,OLIVER,Theft Of Vehicle
9,6,Q2,2015,OLIVER,Theft Of Vehicle
9,7,Q3,2015,OLIVER,Theft Of Vehicle
9,8,Q3,2015,OLIVER,Theft Of Vehicle
9,9,Q3,2015,OLIVER,Theft Of Vehicle
8,10,Q4,2015,OLIVER,Theft Of Vehicle
7,11,Q4,2015,OLIVER,Theft Of Vehicle
9,12,Q4,2015,OLIVER,Theft Of Vehicle
1,3,Q1,2015,OLIVER,Theft Over $5000
1,9,Q3,2015,OLIVER,Theft Over $5000
1,11,Q4,2015,OLIVER,Theft Over $5000
1,1,Q1,2015,ORMSBY PLACE,Assault
1,2,Q1,2015,ORMSBY PLACE,Assault
2,3,Q1,2015,ORMSBY PLACE,Assault
2,4,Q2,2015,ORMSBY PLACE,Assault
1,5,Q2,2015,ORMSBY PLACE,Assault
1,8,Q3,2015,ORMSBY PLACE,Assault
2,9,Q3,2015,ORMSBY PLACE,Assault
2,10,Q4,2015,ORMSBY PLACE,Assault
1,11,Q4,2015,ORMSBY PLACE,Assault
2,12,Q4,2015,ORMSBY PLACE,Assault
1,1,Q1,2015,ORMSBY PLACE,Break and Enter
1,2,Q1,2015,ORMSBY PLACE,Break and Enter
1,5,Q2,2015,ORMSBY PLACE,Break and Enter
1,6,Q2,2015,ORMSBY PLACE,Break and Enter
1,8,Q3,2015,ORMSBY PLACE,Break and Enter
1,9,Q3,2015,ORMSBY PLACE,Break and Enter
2,10,Q4,2015,ORMSBY PLACE,Break and Enter
1,11,Q4,2015,ORMSBY PLACE,Break and Enter
1,12,Q4,2015,ORMSBY PLACE,Break and Enter
1,6,Q2,2015,ORMSBY PLACE,Homicide
1,6,Q2,2015,ORMSBY PLACE,Robbery
1,1,Q1,2015,ORMSBY PLACE,Sexual Assaults
2,6,Q2,2015,ORMSBY PLACE,Sexual Assaults
1,11,Q4,2015,ORMSBY PLACE,Sexual Assaults
3,1,Q1,2015,ORMSBY PLACE,Theft From Vehicle
3,2,Q1,2015,ORMSBY PLACE,Theft From Vehicle
2,3,Q1,2015,ORMSBY PLACE,Theft From Vehicle
1,5,Q2,2015,ORMSBY PLACE,Theft From Vehicle
1,6,Q2,2015,ORMSBY PLACE,Theft From Vehicle
2,7,Q3,2015,ORMSBY PLACE,Theft From Vehicle
2,8,Q3,2015,ORMSBY PLACE,Theft From Vehicle
4,9,Q3,2015,ORMSBY PLACE,Theft From Vehicle
4,10,Q4,2015,ORMSBY PLACE,Theft From Vehicle
4,11,Q4,2015,ORMSBY PLACE,Theft From Vehicle
3,12,Q4,2015,ORMSBY PLACE,Theft From Vehicle
1,1,Q1,2015,ORMSBY PLACE,Theft Of Vehicle
1,3,Q1,2015,ORMSBY PLACE,Theft Of Vehicle
1,6,Q2,2015,ORMSBY PLACE,Theft Of Vehicle
1,7,Q3,2015,ORMSBY PLACE,Theft Of Vehicle
1,8,Q3,2015,ORMSBY PLACE,Theft Of Vehicle
1,9,Q3,2015,ORMSBY PLACE,Theft Of Vehicle
2,10,Q4,2015,ORMSBY PLACE,Theft Of Vehicle
1,11,Q4,2015,ORMSBY PLACE,Theft Of Vehicle
5,12,Q4,2015,ORMSBY PLACE,Theft Of Vehicle
2,1,Q1,2015,OTTEWELL,Assault
3,2,Q1,2015,OTTEWELL,Assault
1,3,Q1,2015,OTTEWELL,Assault
1,4,Q2,2015,OTTEWELL,Assault
2,5,Q2,2015,OTTEWELL,Assault
4,6,Q2,2015,OTTEWELL,Assault
4,7,Q3,2015,OTTEWELL,Assault
2,8,Q3,2015,OTTEWELL,Assault
