Canadian Citizen,Month,Neighbourhood Name,Neighbourhood Number,No Response(Citizen),Non-Canadian Citizen,Quarter,Refugee,WARD,Year
1425,4,LEGER,5630,905,131,2,1,WARD 9,2016
1425,5,LEGER,5630,905,131,2,1,WARD 9,2016
1425,6,LEGER,5630,905,131,2,1,WARD 9,2016
1425,7,LEGER,5630,905,131,3,1,WARD 9,2016
1425,8,LEGER,5630,905,131,3,1,WARD 9,2016
1425,9,LEGER,5630,905,131,3,1,WARD 9,2016
1425,10,LEGER,5630,905,131,4,1,WARD 9,2016
1425,11,LEGER,5630,905,131,4,1,WARD 9,2016
1425,12,LEGER,5630,905,131,4,1,WARD 9,2016
0,1,MORIN INDUSTRIAL,4340,0,0,1,0,WARD 1,2016
0,2,MORIN INDUSTRIAL,4340,0,0,1,0,WARD 1,2016
0,3,MORIN INDUSTRIAL,4340,0,0,1,0,WARD 1,2016
0,4,MORIN INDUSTRIAL,4340,0,0,2,0,WARD 1,2016
0,5,MORIN INDUSTRIAL,4340,0,0,2,0,WARD 1,2016
0,6,MORIN INDUSTRIAL,4340,0,0,2,0,WARD 1,2016
0,7,MORIN INDUSTRIAL,4340,0,0,3,0,WARD 1,2016
0,8,MORIN INDUSTRIAL,4340,0,0,3,0,WARD 1,2016
0,9,MORIN INDUSTRIAL,4340,0,0,3,0,WARD 1,2016
0,10,MORIN INDUSTRIAL,4340,0,0,4,0,WARD 1,2016
0,11,MORIN INDUSTRIAL,4340,0,0,4,0,WARD 1,2016
0,12,MORIN INDUSTRIAL,4340,0,0,4,0,WARD 1,2016
2848,1,OXFORD,3320,1027,159,1,4,WARD 2,2016
2848,2,OXFORD,3320,1027,159,1,4,WARD 2,2016
2848,3,OXFORD,3320,1027,159,1,4,WARD 2,2016
2848,4,OXFORD,3320,1027,159,2,4,WARD 2,2016
2848,5,OXFORD,3320,1027,159,2,4,WARD 2,2016
2848,6,OXFORD,3320,1027,159,2,4,WARD 2,2016
2848,7,OXFORD,3320,1027,159,3,4,WARD 2,2016
2848,8,OXFORD,3320,1027,159,3,4,WARD 2,2016
2848,9,OXFORD,3320,1027,159,3,4,WARD 2,2016
2848,10,OXFORD,3320,1027,159,4,4,WARD 2,2016
2848,11,OXFORD,3320,1027,159,4,4,WARD 2,2016
2848,12,OXFORD,3320,1027,159,4,4,WARD 2,2016
2998,1,CRAWFORD PLAINS,6140,966,315,1,0,WARD 12,2016
2998,2,CRAWFORD PLAINS,6140,966,315,1,0,WARD 12,2016
2998,3,CRAWFORD PLAINS,6140,966,315,1,0,WARD 12,2016
2998,4,CRAWFORD PLAINS,6140,966,315,2,0,WARD 12,2016
2998,5,CRAWFORD PLAINS,6140,966,315,2,0,WARD 12,2016
2998,6,CRAWFORD PLAINS,6140,966,315,2,0,WARD 12,2016
2998,7,CRAWFORD PLAINS,6140,966,315,3,0,WARD 12,2016
2998,8,CRAWFORD PLAINS,6140,966,315,3,0,WARD 12,2016
2998,9,CRAWFORD PLAINS,6140,966,315,3,0,WARD 12,2016
2998,10,CRAWFORD PLAINS,6140,966,315,4,0,WARD 12,2016
2998,11,CRAWFORD PLAINS,6140,966,315,4,0,WARD 12,2016
2998,12,CRAWFORD PLAINS,6140,966,315,4,0,WARD 12,2016
0,1,LAMBTON INDUSTRIAL,6380,237,0,1,0,WARD 8,2016
0,2,LAMBTON INDUSTRIAL,6380,237,0,1,0,WARD 8,2016
0,3,LAMBTON INDUSTRIAL,6380,237,0,1,0,WARD 8,2016
0,4,LAMBTON INDUSTRIAL,6380,237,0,2,0,WARD 8,2016
0,5,LAMBTON INDUSTRIAL,6380,237,0,2,0,WARD 8,2016
0,6,LAMBTON INDUSTRIAL,6380,237,0,2,0,WARD 8,2016
0,7,LAMBTON INDUSTRIAL,6380,237,0,3,0,WARD 8,2016
0,8,LAMBTON INDUSTRIAL,6380,237,0,3,0,WARD 8,2016
0,9,LAMBTON INDUSTRIAL,6380,237,0,3,0,WARD 8,2016
0,10,LAMBTON INDUSTRIAL,6380,237,0,4,0,WARD 8,2016
0,11,LAMBTON INDUSTRIAL,6380,237,0,4,0,WARD 8,2016
0,12,LAMBTON INDUSTRIAL,6380,237,0,4,0,WARD 8,2016
0,1,WHITE INDUSTRIAL,4630,0,0,1,0,WARD 1,2016
0,2,WHITE INDUSTRIAL,4630,0,0,1,0,WARD 1,2016
0,3,WHITE INDUSTRIAL,4630,0,0,1,0,WARD 1,2016
0,4,WHITE INDUSTRIAL,4630,0,0,2,0,WARD 1,2016
0,5,WHITE INDUSTRIAL,4630,0,0,2,0,WARD 1,2016
0,6,WHITE INDUSTRIAL,4630,0,0,2,0,WARD 1,2016
0,7,WHITE INDUSTRIAL,4630,0,0,3,0,WARD 1,2016
0,8,WHITE INDUSTRIAL,4630,0,0,3,0,WARD 1,2016
0,9,WHITE INDUSTRIAL,4630,0,0,3,0,WARD 1,2016
0,10,WHITE INDUSTRIAL,4630,0,0,4,0,WARD 1,2016
0,11,WHITE INDUSTRIAL,4630,0,0,4,0,WARD 1,2016
0,12,WHITE INDUSTRIAL,4630,0,0,4,0,WARD 1,2016
2773,1,KIRKNESS,2430,897,306,1,11,WARD 4,2016
2773,2,KIRKNESS,2430,897,306,1,11,WARD 4,2016
2773,3,KIRKNESS,2430,897,306,1,11,WARD 4,2016
2773,4,KIRKNESS,2430,897,306,2,11,WARD 4,2016
2773,5,KIRKNESS,2430,897,306,2,11,WARD 4,2016
2773,6,KIRKNESS,2430,897,306,2,11,WARD 4,2016
2773,7,KIRKNESS,2430,897,306,3,11,WARD 4,2016
2773,8,KIRKNESS,2430,897,306,3,11,WARD 4,2016
2773,9,KIRKNESS,2430,897,306,3,11,WARD 4,2016
2773,10,KIRKNESS,2430,897,306,4,11,WARD 4,2016
2773,11,KIRKNESS,2430,897,306,4,11,WARD 4,2016
2773,12,KIRKNESS,2430,897,306,4,11,WARD 4,2016
1181,1,FALCONER HEIGHTS,5190,744,42,1,0,WARD 9,2016
1181,2,FALCONER HEIGHTS,5190,744,42,1,0,WARD 9,2016
1181,3,FALCONER HEIGHTS,5190,744,42,1,0,WARD 9,2016
1181,4,FALCONER HEIGHTS,5190,744,42,2,0,WARD 9,2016
1181,5,FALCONER HEIGHTS,5190,744,42,2,0,WARD 9,2016
1181,6,FALCONER HEIGHTS,5190,744,42,2,0,WARD 9,2016
1181,7,FALCONER HEIGHTS,5190,744,42,3,0,WARD 9,2016
1181,8,FALCONER HEIGHTS,5190,744,42,3,0,WARD 9,2016
1181,9,FALCONER HEIGHTS,5190,744,42,3,0,WARD 9,2016
1181,10,FALCONER HEIGHTS,5190,744,42,4,0,WARD 9,2016
1181,11,FALCONER HEIGHTS,5190,744,42,4,0,WARD 9,2016
1181,12,FALCONER HEIGHTS,5190,744,42,4,0,WARD 9,2016
1518,1,CALLINGWOOD NORTH,4070,500,357,1,1,WARD 5,2016
1518,2,CALLINGWOOD NORTH,4070,500,357,1,1,WARD 5,2016
1518,3,CALLINGWOOD NORTH,4070,500,357,1,1,WARD 5,2016
1518,4,CALLINGWOOD NORTH,4070,500,357,2,1,WARD 5,2016
1518,5,CALLINGWOOD NORTH,4070,500,357,2,1,WARD 5,2016
1518,6,CALLINGWOOD NORTH,4070,500,357,2,1,WARD 5,2016
1518,7,CALLINGWOOD NORTH,4070,500,357,3,1,WARD 5,2016
1518,8,CALLINGWOOD NORTH,4070,500,357,3,1,WARD 5,2016
1518,9,CALLINGWOOD NORTH,4070,500,357,3,1,WARD 5,2016
1518,10,CALLINGWOOD NORTH,4070,500,357,4,1,WARD 5,2016
1518,11,CALLINGWOOD NORTH,4070,500,357,4,1,WARD 5,2016
1518,12,CALLINGWOOD NORTH,4070,500,357,4,1,WARD 5,2016
1094,1,LEE RIDGE,6400,1531,86,1,1,WARD 11,2016
1094,2,LEE RIDGE,6400,1531,86,1,1,WARD 11,2016
1094,3,LEE RIDGE,6400,1531,86,1,1,WARD 11,2016
1094,4,LEE RIDGE,6400,1531,86,2,1,WARD 11,2016
1094,5,LEE RIDGE,6400,1531,86,2,1,WARD 11,2016
1094,6,LEE RIDGE,6400,1531,86,2,1,WARD 11,2016
1094,7,LEE RIDGE,6400,1531,86,3,1,WARD 11,2016
1094,8,LEE RIDGE,6400,1531,86,3,1,WARD 11,2016
1094,9,LEE RIDGE,6400,1531,86,3,1,WARD 11,2016
1094,10,LEE RIDGE,6400,1531,86,4,1,WARD 11,2016
1094,11,LEE RIDGE,6400,1531,86,4,1,WARD 11,2016
1094,12,LEE RIDGE,6400,1531,86,4,1,WARD 11,2016
0,1,INDUSTRIAL HEIGHTS,2360,0,0,1,0,WARD 7,2016
0,2,INDUSTRIAL HEIGHTS,2360,0,0,1,0,WARD 7,2016
0,3,INDUSTRIAL HEIGHTS,2360,0,0,1,0,WARD 7,2016
0,4,INDUSTRIAL HEIGHTS,2360,0,0,2,0,WARD 7,2016
0,5,INDUSTRIAL HEIGHTS,2360,0,0,2,0,WARD 7,2016
0,6,INDUSTRIAL HEIGHTS,2360,0,0,2,0,WARD 7,2016
0,7,INDUSTRIAL HEIGHTS,2360,0,0,3,0,WARD 7,2016
0,8,INDUSTRIAL HEIGHTS,2360,0,0,3,0,WARD 7,2016
0,9,INDUSTRIAL HEIGHTS,2360,0,0,3,0,WARD 7,2016
0,10,INDUSTRIAL HEIGHTS,2360,0,0,4,0,WARD 7,2016
0,11,INDUSTRIAL HEIGHTS,2360,0,0,4,0,WARD 7,2016
0,12,INDUSTRIAL HEIGHTS,2360,0,0,4,0,WARD 7,2016
2626,1,FOREST HEIGHTS,6230,1289,176,1,10,WARD 8,2016
2626,2,FOREST HEIGHTS,6230,1289,176,1,10,WARD 8,2016
2626,3,FOREST HEIGHTS,6230,1289,176,1,10,WARD 8,2016
2626,4,FOREST HEIGHTS,6230,1289,176,2,10,WARD 8,2016
2626,5,FOREST HEIGHTS,6230,1289,176,2,10,WARD 8,2016
2626,6,FOREST HEIGHTS,6230,1289,176,2,10,WARD 8,2016
2626,7,FOREST HEIGHTS,6230,1289,176,3,10,WARD 8,2016
2626,8,FOREST HEIGHTS,6230,1289,176,3,10,WARD 8,2016
2626,9,FOREST HEIGHTS,6230,1289,176,3,10,WARD 8,2016
2626,10,FOREST HEIGHTS,6230,1289,176,4,10,WARD 8,2016
2626,11,FOREST HEIGHTS,6230,1289,176,4,10,WARD 8,2016
2626,12,FOREST HEIGHTS,6230,1289,176,4,10,WARD 8,2016
0,1,EASTGATE BUSINESS PARK,6180,0,0,1,0,WARD 8,2016
0,2,EASTGATE BUSINESS PARK,6180,0,0,1,0,WARD 8,2016
0,3,EASTGATE BUSINESS PARK,6180,0,0,1,0,WARD 8,2016
0,4,EASTGATE BUSINESS PARK,6180,0,0,2,0,WARD 8,2016
0,5,EASTGATE BUSINESS PARK,6180,0,0,2,0,WARD 8,2016
0,6,EASTGATE BUSINESS PARK,6180,0,0,2,0,WARD 8,2016
0,7,EASTGATE BUSINESS PARK,6180,0,0,3,0,WARD 8,2016
0,8,EASTGATE BUSINESS PARK,6180,0,0,3,0,WARD 8,2016
0,9,EASTGATE BUSINESS PARK,6180,0,0,3,0,WARD 8,2016
0,10,EASTGATE BUSINESS PARK,6180,0,0,4,0,WARD 8,2016
0,11,EASTGATE BUSINESS PARK,6180,0,0,4,0,WARD 8,2016
0,12,EASTGATE BUSINESS PARK,6180,0,0,4,0,WARD 8,2016
2035,1,MILLER,2541,1014,113,1,4,WARD 4,2016
2035,2,MILLER,2541,1014,113,1,4,WARD 4,2016
2035,3,MILLER,2541,1014,113,1,4,WARD 4,2016
2035,4,MILLER,2541,1014,113,2,4,WARD 4,2016
2035,5,MILLER,2541,1014,113,2,4,WARD 4,2016
2035,6,MILLER,2541,1014,113,2,4,WARD 4,2016
2035,7,MILLER,2541,1014,113,3,4,WARD 4,2016
2035,8,MILLER,2541,1014,113,3,4,WARD 4,2016
2035,9,MILLER,2541,1014,113,3,4,WARD 4,2016
2035,10,MILLER,2541,1014,113,4,4,WARD 4,2016
2035,11,MILLER,2541,1014,113,4,4,WARD 4,2016
2035,12,MILLER,2541,1014,113,4,4,WARD 4,2016
1169,1,MINCHAU,6530,1905,57,1,0,WARD 12,2016
1169,2,MINCHAU,6530,1905,57,1,0,WARD 12,2016
1169,3,MINCHAU,6530,1905,57,1,0,WARD 12,2016
1169,4,MINCHAU,6530,1905,57,2,0,WARD 12,2016
1169,5,MINCHAU,6530,1905,57,2,0,WARD 12,2016
1169,6,MINCHAU,6530,1905,57,2,0,WARD 12,2016
1169,7,MINCHAU,6530,1905,57,3,0,WARD 12,2016
1169,8,MINCHAU,6530,1905,57,3,0,WARD 12,2016
1169,9,MINCHAU,6530,1905,57,3,0,WARD 12,2016
1169,10,MINCHAU,6530,1905,57,4,0,WARD 12,2016
1169,11,MINCHAU,6530,1905,57,4,0,WARD 12,2016
1169,12,MINCHAU,6530,1905,57,4,0,WARD 12,2016
3611,1,DUNLUCE,3180,2377,322,1,13,WARD 3,2016
3611,2,DUNLUCE,3180,2377,322,1,13,WARD 3,2016
3611,3,DUNLUCE,3180,2377,322,1,13,WARD 3,2016
3611,4,DUNLUCE,3180,2377,322,2,13,WARD 3,2016
3611,5,DUNLUCE,3180,2377,322,2,13,WARD 3,2016
3611,6,DUNLUCE,3180,2377,322,2,13,WARD 3,2016
3611,7,DUNLUCE,3180,2377,322,3,13,WARD 3,2016
3611,8,DUNLUCE,3180,2377,322,3,13,WARD 3,2016
3611,9,DUNLUCE,3180,2377,322,3,13,WARD 3,2016
3611,10,DUNLUCE,3180,2377,322,4,13,WARD 3,2016
3611,11,DUNLUCE,3180,2377,322,4,13,WARD 3,2016
3611,12,DUNLUCE,3180,2377,322,4,13,WARD 3,2016
0,1,ANTHONY HENDAY SOUTHEAST,6665,0,0,1,0,WARD 12,2016
0,2,ANTHONY HENDAY SOUTHEAST,6665,0,0,1,0,WARD 12,2016
0,3,ANTHONY HENDAY SOUTHEAST,6665,0,0,1,0,WARD 12,2016
0,4,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,WARD 12,2016
0,5,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,WARD 12,2016
0,6,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,WARD 12,2016
0,7,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,WARD 12,2016
0,8,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,WARD 12,2016
0,9,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,WARD 12,2016
0,10,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,WARD 12,2016
0,11,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,WARD 12,2016
0,12,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,WARD 12,2016
1693,1,KAMEYOSEK,6340,511,194,1,5,WARD 11,2016
1693,2,KAMEYOSEK,6340,511,194,1,5,WARD 11,2016
1693,3,KAMEYOSEK,6340,511,194,1,5,WARD 11,2016
1693,4,KAMEYOSEK,6340,511,194,2,5,WARD 11,2016
1693,5,KAMEYOSEK,6340,511,194,2,5,WARD 11,2016
1693,6,KAMEYOSEK,6340,511,194,2,5,WARD 11,2016
1693,7,KAMEYOSEK,6340,511,194,3,5,WARD 11,2016
1693,8,KAMEYOSEK,6340,511,194,3,5,WARD 11,2016
1693,9,KAMEYOSEK,6340,511,194,3,5,WARD 11,2016
1693,10,KAMEYOSEK,6340,511,194,4,5,WARD 11,2016
1693,11,KAMEYOSEK,6340,511,194,4,5,WARD 11,2016
1693,12,KAMEYOSEK,6340,511,194,4,5,WARD 11,2016
0,1,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,WARD 1,2016
0,2,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,WARD 1,2016
0,3,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,WARD 1,2016
0,4,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,WARD 1,2016
0,5,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,WARD 1,2016
0,6,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,WARD 1,2016
0,7,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,WARD 1,2016
0,8,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,WARD 1,2016
0,9,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,WARD 1,2016
0,10,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,WARD 1,2016
0,11,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,WARD 1,2016
0,12,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,WARD 1,2016
1406,1,ALLARD,5458,1450,277,1,0,WARD 9,2016
1406,2,ALLARD,5458,1450,277,1,0,WARD 9,2016
1406,3,ALLARD,5458,1450,277,1,0,WARD 9,2016
1406,4,ALLARD,5458,1450,277,2,0,WARD 9,2016
1406,5,ALLARD,5458,1450,277,2,0,WARD 9,2016
1406,6,ALLARD,5458,1450,277,2,0,WARD 9,2016
1406,7,ALLARD,5458,1450,277,3,0,WARD 9,2016
1406,8,ALLARD,5458,1450,277,3,0,WARD 9,2016
1406,9,ALLARD,5458,1450,277,3,0,WARD 9,2016
1406,10,ALLARD,5458,1450,277,4,0,WARD 9,2016
1406,11,ALLARD,5458,1450,277,4,0,WARD 9,2016
1406,12,ALLARD,5458,1450,277,4,0,WARD 9,2016
0,1,UNIVERSITY OF ALBERTA,5520,0,0,1,0,WARD 8,2016
0,2,UNIVERSITY OF ALBERTA,5520,0,0,1,0,WARD 8,2016
0,3,UNIVERSITY OF ALBERTA,5520,0,0,1,0,WARD 8,2016
0,4,UNIVERSITY OF ALBERTA,5520,0,0,2,0,WARD 8,2016
0,5,UNIVERSITY OF ALBERTA,5520,0,0,2,0,WARD 8,2016
0,6,UNIVERSITY OF ALBERTA,5520,0,0,2,0,WARD 8,2016
0,7,UNIVERSITY OF ALBERTA,5520,0,0,3,0,WARD 8,2016
0,8,UNIVERSITY OF ALBERTA,5520,0,0,3,0,WARD 8,2016
0,9,UNIVERSITY OF ALBERTA,5520,0,0,3,0,WARD 8,2016
0,10,UNIVERSITY OF ALBERTA,5520,0,0,4,0,WARD 8,2016
0,11,UNIVERSITY OF ALBERTA,5520,0,0,4,0,WARD 8,2016
0,12,UNIVERSITY OF ALBERTA,5520,0,0,4,0,WARD 8,2016
2273,1,EMPIRE PARK,5170,1826,802,1,1,WARD 10,2016
2273,2,EMPIRE PARK,5170,1826,802,1,1,WARD 10,2016
2273,3,EMPIRE PARK,5170,1826,802,1,1,WARD 10,2016
2273,4,EMPIRE PARK,5170,1826,802,2,1,WARD 10,2016
2273,5,EMPIRE PARK,5170,1826,802,2,1,WARD 10,2016
2273,6,EMPIRE PARK,5170,1826,802,2,1,WARD 10,2016
2273,7,EMPIRE PARK,5170,1826,802,3,1,WARD 10,2016
2273,8,EMPIRE PARK,5170,1826,802,3,1,WARD 10,2016
2273,9,EMPIRE PARK,5170,1826,802,3,1,WARD 10,2016
2273,10,EMPIRE PARK,5170,1826,802,4,1,WARD 10,2016
2273,11,EMPIRE PARK,5170,1826,802,4,1,WARD 10,2016
2273,12,EMPIRE PARK,5170,1826,802,4,1,WARD 10,2016
0,1,SOUTHEAST INDUSTRIAL,6690,0,0,1,0,WARD 11,2016
0,2,SOUTHEAST INDUSTRIAL,6690,0,0,1,0,WARD 11,2016
0,3,SOUTHEAST INDUSTRIAL,6690,0,0,1,0,WARD 11,2016
0,4,SOUTHEAST INDUSTRIAL,6690,0,0,2,0,WARD 11,2016
0,5,SOUTHEAST INDUSTRIAL,6690,0,0,2,0,WARD 11,2016
0,6,SOUTHEAST INDUSTRIAL,6690,0,0,2,0,WARD 11,2016
0,7,SOUTHEAST INDUSTRIAL,6690,0,0,3,0,WARD 11,2016
0,8,SOUTHEAST INDUSTRIAL,6690,0,0,3,0,WARD 11,2016
0,9,SOUTHEAST INDUSTRIAL,6690,0,0,3,0,WARD 11,2016
0,10,SOUTHEAST INDUSTRIAL,6690,0,0,4,0,WARD 11,2016
0,11,SOUTHEAST INDUSTRIAL,6690,0,0,4,0,WARD 11,2016
0,12,SOUTHEAST INDUSTRIAL,6690,0,0,4,0,WARD 11,2016
2414,1,EAUX CLAIRES,2241,819,192,1,2,WARD 3,2016
2414,2,EAUX CLAIRES,2241,819,192,1,2,WARD 3,2016
2414,3,EAUX CLAIRES,2241,819,192,1,2,WARD 3,2016
2414,4,EAUX CLAIRES,2241,819,192,2,2,WARD 3,2016
2414,5,EAUX CLAIRES,2241,819,192,2,2,WARD 3,2016
2414,6,EAUX CLAIRES,2241,819,192,2,2,WARD 3,2016
2414,7,EAUX CLAIRES,2241,819,192,3,2,WARD 3,2016
2414,8,EAUX CLAIRES,2241,819,192,3,2,WARD 3,2016
2414,9,EAUX CLAIRES,2241,819,192,3,2,WARD 3,2016
2414,10,EAUX CLAIRES,2241,819,192,4,2,WARD 3,2016
2414,11,EAUX CLAIRES,2241,819,192,4,2,WARD 3,2016
2414,12,EAUX CLAIRES,2241,819,192,4,2,WARD 3,2016
3816,1,LARKSPUR,6390,826,470,1,2,WARD 12,2016
3816,2,LARKSPUR,6390,826,470,1,2,WARD 12,2016
3816,3,LARKSPUR,6390,826,470,1,2,WARD 12,2016
3816,4,LARKSPUR,6390,826,470,2,2,WARD 12,2016
3816,5,LARKSPUR,6390,826,470,2,2,WARD 12,2016
3816,6,LARKSPUR,6390,826,470,2,2,WARD 12,2016
3816,7,LARKSPUR,6390,826,470,3,2,WARD 12,2016
3816,8,LARKSPUR,6390,826,470,3,2,WARD 12,2016
3816,9,LARKSPUR,6390,826,470,3,2,WARD 12,2016
3816,10,LARKSPUR,6390,826,470,4,2,WARD 12,2016
3816,11,LARKSPUR,6390,826,470,4,2,WARD 12,2016
3816,12,LARKSPUR,6390,826,470,4,2,WARD 12,2016
1470,1,SKYRATTLER,5460,424,187,1,0,WARD 10,2016
1470,2,SKYRATTLER,5460,424,187,1,0,WARD 10,2016
1470,3,SKYRATTLER,5460,424,187,1,0,WARD 10,2016
1470,4,SKYRATTLER,5460,424,187,2,0,WARD 10,2016
1470,5,SKYRATTLER,5460,424,187,2,0,WARD 10,2016
1470,6,SKYRATTLER,5460,424,187,2,0,WARD 10,2016
1470,7,SKYRATTLER,5460,424,187,3,0,WARD 10,2016
1470,8,SKYRATTLER,5460,424,187,3,0,WARD 10,2016
1470,9,SKYRATTLER,5460,424,187,3,0,WARD 10,2016
1470,10,SKYRATTLER,5460,424,187,4,0,WARD 10,2016
1470,11,SKYRATTLER,5460,424,187,4,0,WARD 10,2016
1470,12,SKYRATTLER,5460,424,187,4,0,WARD 10,2016
1595,1,BRANDER GARDENS,5080,736,137,1,6,WARD 9,2016
1595,2,BRANDER GARDENS,5080,736,137,1,6,WARD 9,2016
1595,3,BRANDER GARDENS,5080,736,137,1,6,WARD 9,2016
1595,4,BRANDER GARDENS,5080,736,137,2,6,WARD 9,2016
1595,5,BRANDER GARDENS,5080,736,137,2,6,WARD 9,2016
1595,6,BRANDER GARDENS,5080,736,137,2,6,WARD 9,2016
1595,7,BRANDER GARDENS,5080,736,137,3,6,WARD 9,2016
1595,8,BRANDER GARDENS,5080,736,137,3,6,WARD 9,2016
1595,9,BRANDER GARDENS,5080,736,137,3,6,WARD 9,2016
1595,10,BRANDER GARDENS,5080,736,137,4,6,WARD 9,2016
1595,11,BRANDER GARDENS,5080,736,137,4,6,WARD 9,2016
1595,12,BRANDER GARDENS,5080,736,137,4,6,WARD 9,2016
609,1,ROSSDALE,1220,223,30,1,0,WARD 6,2016
609,2,ROSSDALE,1220,223,30,1,0,WARD 6,2016
609,3,ROSSDALE,1220,223,30,1,0,WARD 6,2016
609,4,ROSSDALE,1220,223,30,2,0,WARD 6,2016
609,5,ROSSDALE,1220,223,30,2,0,WARD 6,2016
609,6,ROSSDALE,1220,223,30,2,0,WARD 6,2016
609,7,ROSSDALE,1220,223,30,3,0,WARD 6,2016
609,8,ROSSDALE,1220,223,30,3,0,WARD 6,2016
609,9,ROSSDALE,1220,223,30,3,0,WARD 6,2016
609,10,ROSSDALE,1220,223,30,4,0,WARD 6,2016
609,11,ROSSDALE,1220,223,30,4,0,WARD 6,2016
609,12,ROSSDALE,1220,223,30,4,0,WARD 6,2016
1079,1,GARIEPY,4160,660,18,1,0,WARD 5,2016
1079,2,GARIEPY,4160,660,18,1,0,WARD 5,2016
1079,3,GARIEPY,4160,660,18,1,0,WARD 5,2016
1079,4,GARIEPY,4160,660,18,2,0,WARD 5,2016
1079,5,GARIEPY,4160,660,18,2,0,WARD 5,2016
1079,6,GARIEPY,4160,660,18,2,0,WARD 5,2016
1079,7,GARIEPY,4160,660,18,3,0,WARD 5,2016
1079,8,GARIEPY,4160,660,18,3,0,WARD 5,2016
1079,9,GARIEPY,4160,660,18,3,0,WARD 5,2016
1079,10,GARIEPY,4160,660,18,4,0,WARD 5,2016
1079,11,GARIEPY,4160,660,18,4,0,WARD 5,2016
1079,12,GARIEPY,4160,660,18,4,0,WARD 5,2016
1293,1,CHAMBERY,3120,1297,23,1,0,WARD 3,2016
1293,2,CHAMBERY,3120,1297,23,1,0,WARD 3,2016
1293,3,CHAMBERY,3120,1297,23,1,0,WARD 3,2016
1293,4,CHAMBERY,3120,1297,23,2,0,WARD 3,2016
1293,5,CHAMBERY,3120,1297,23,2,0,WARD 3,2016
1293,6,CHAMBERY,3120,1297,23,2,0,WARD 3,2016
1293,7,CHAMBERY,3120,1297,23,3,0,WARD 3,2016
1293,8,CHAMBERY,3120,1297,23,3,0,WARD 3,2016
1293,9,CHAMBERY,3120,1297,23,3,0,WARD 3,2016
1293,10,CHAMBERY,3120,1297,23,4,0,WARD 3,2016
1293,11,CHAMBERY,3120,1297,23,4,0,WARD 3,2016
1293,12,CHAMBERY,3120,1297,23,4,0,WARD 3,2016
1434,1,NORTH GLENORA,3310,410,67,1,4,WARD 6,2016
1434,2,NORTH GLENORA,3310,410,67,1,4,WARD 6,2016
1434,3,NORTH GLENORA,3310,410,67,1,4,WARD 6,2016
1434,4,NORTH GLENORA,3310,410,67,2,4,WARD 6,2016
1434,5,NORTH GLENORA,3310,410,67,2,4,WARD 6,2016
1434,6,NORTH GLENORA,3310,410,67,2,4,WARD 6,2016
1434,7,NORTH GLENORA,3310,410,67,3,4,WARD 6,2016
1434,8,NORTH GLENORA,3310,410,67,3,4,WARD 6,2016
1434,9,NORTH GLENORA,3310,410,67,3,4,WARD 6,2016
1434,10,NORTH GLENORA,3310,410,67,4,4,WARD 6,2016
1434,11,NORTH GLENORA,3310,410,67,4,4,WARD 6,2016
1434,12,NORTH GLENORA,3310,410,67,4,4,WARD 6,2016
0,1,ANTHONY HENDAY RAMPART,4023,0,0,1,0,WARD 2,2016
0,2,ANTHONY HENDAY RAMPART,4023,0,0,1,0,WARD 2,2016
0,3,ANTHONY HENDAY RAMPART,4023,0,0,1,0,WARD 2,2016
0,4,ANTHONY HENDAY RAMPART,4023,0,0,2,0,WARD 2,2016
0,5,ANTHONY HENDAY RAMPART,4023,0,0,2,0,WARD 2,2016
0,6,ANTHONY HENDAY RAMPART,4023,0,0,2,0,WARD 2,2016
0,7,ANTHONY HENDAY RAMPART,4023,0,0,3,0,WARD 2,2016
0,8,ANTHONY HENDAY RAMPART,4023,0,0,3,0,WARD 2,2016
0,9,ANTHONY HENDAY RAMPART,4023,0,0,3,0,WARD 2,2016
0,10,ANTHONY HENDAY RAMPART,4023,0,0,4,0,WARD 2,2016
0,11,ANTHONY HENDAY RAMPART,4023,0,0,4,0,WARD 2,2016
0,12,ANTHONY HENDAY RAMPART,4023,0,0,4,0,WARD 2,2016
3138,1,SILVER BERRY,6442,5357,503,1,3,WARD 12,2016
