WARD,Neighbourhood Number,Neighbourhood Name,Canadian Citizen,Permanent Resident,Refugee,Other,No Response,Month,Quarter,Year
WARD 9,5466,CASHMAN,0,0,0,0,0,2,1,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,3,1,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,4,2,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,5,2,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,6,2,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,7,3,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,8,3,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,9,3,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,10,4,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,11,4,2016
WARD 9,5466,CASHMAN,0,0,0,0,0,12,4,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,1,1,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,2,1,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,3,1,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,4,2,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,5,2,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,6,2,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,7,3,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,8,3,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,9,3,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,10,4,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,11,4,2016
WARD 9,5350,RHATIGAN RIDGE,2860,65,0,11,141,12,4,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,1,1,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,2,1,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,3,1,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,4,2,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,5,2,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,6,2,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,7,3,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,8,3,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,9,3,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,10,4,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,11,4,2016
WARD 11,6170,DAVIES INDUSTRIAL WEST,0,0,0,0,0,12,4,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,1,1,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,2,1,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,3,1,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,4,2,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,5,2,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,6,2,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,7,3,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,8,3,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,9,3,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,10,4,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,11,4,2016
WARD 4,2270,EVERGREEN,778,3,0,0,723,12,4,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,1,1,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,2,1,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,3,1,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,4,2,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,5,2,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,6,2,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,7,3,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,8,3,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,9,3,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,10,4,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,11,4,2016
WARD 2,3290,MCARTHUR INDUSTRIAL,0,0,0,0,0,12,4,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,1,1,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,2,1,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,3,1,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,4,2,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,5,2,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,6,2,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,7,3,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,8,3,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,9,3,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,10,4,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,11,4,2016
WARD 9,5575,WINDERMERE AREA,0,0,0,0,0,12,4,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,1,1,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,2,1,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,3,1,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,4,2,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,5,2,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,6,2,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,7,3,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,8,3,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,9,3,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,10,4,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,11,4,2016
WARD 11,6430,MCINTYRE INDUSTRIAL,0,0,0,0,0,12,4,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,1,1,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,2,1,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,3,1,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,4,2,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,5,2,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,6,2,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,7,3,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,8,3,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,9,3,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,10,4,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,11,4,2016
WARD 3,2511,MAYLIEWAN,2759,97,6,9,1182,12,4,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,1,1,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,2,1,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,3,1,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,4,2,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,5,2,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,6,2,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,7,3,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,8,3,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,9,3,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,10,4,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,11,4,2016
WARD 4,4022,ANTHONY HENDAY CLAREVIEW,0,0,0,0,0,12,4,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,1,1,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,2,1,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,3,1,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,4,2,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,5,2,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,6,2,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,7,3,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,8,3,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,9,3,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,10,4,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,11,4,2016
WARD 7,1010,ALBERTA AVENUE,4187,351,17,100,2100,12,4,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,1,1,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,2,1,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,3,1,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,4,2,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,5,2,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,6,2,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,7,3,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,8,3,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,9,3,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,10,4,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,11,4,2016
WARD 9,5467,CAVANAGH,0,0,0,0,0,12,4,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,1,1,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,2,1,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,3,1,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,4,2,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,5,2,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,6,2,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,7,3,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,8,3,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,9,3,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,10,4,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,11,4,2016
WARD 5,4012,ANTHONY HENDAY SOUTH WEST,0,0,0,0,0,12,4,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,1,1,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,2,1,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,3,1,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,4,2,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,5,2,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,6,2,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,7,3,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,8,3,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,9,3,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,10,4,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,11,4,2016
WARD 7,2290,GLENGARRY,1872,103,0,12,1022,12,4,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,1,1,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,2,1,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,3,1,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,4,2,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,5,2,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,6,2,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,7,3,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,8,3,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,9,3,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,10,4,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,11,4,2016
WARD 2,4150,GAGNON ESTATE INDUSTRIAL,0,0,0,0,0,12,4,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,1,1,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,2,1,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,3,1,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,4,2,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,5,2,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,6,2,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,7,3,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,8,3,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,9,3,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,10,4,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,11,4,2016
WARD 4,2530,MCLEOD,1641,80,1,5,499,12,4,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,1,1,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,2,1,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,3,1,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,4,2,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,5,2,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,6,2,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,7,3,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,8,3,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,9,3,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,10,4,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,11,4,2016
WARD 4,2521,MCCONACHIE AREA,2785,287,0,36,1833,12,4,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,1,1,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,2,1,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,3,1,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,4,2,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,5,2,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,6,2,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,7,3,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,8,3,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,9,3,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,10,4,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,11,4,2016
WARD 9,4014,ANTHONY HENDAY SOUTH,0,0,0,0,0,12,4,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,1,1,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,2,1,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,3,1,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,4,2,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,5,2,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,6,2,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,7,3,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,8,3,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,9,3,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,10,4,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,11,4,2016
WARD 5,4220,JAMIESON PLACE,1847,65,0,12,1445,12,4,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,1,1,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,2,1,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,3,1,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,4,2,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,5,2,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,6,2,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,7,3,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,8,3,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,9,3,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,10,4,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,11,4,2016
WARD 2,3410,SHERBROOKE,1579,58,1,21,934,12,4,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,1,1,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,2,1,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,3,1,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,4,2,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,5,2,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,6,2,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,7,3,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,8,3,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,9,3,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,10,4,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,11,4,2016
WARD 12,6770,WEINLOS,1761,183,0,38,1326,12,4,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,1,1,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,2,1,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,3,1,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,4,2,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,5,2,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,6,2,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,7,3,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,8,3,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,9,3,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,10,4,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,11,4,2016
WARD 11,6780,WEIR INDUSTRIAL,0,0,0,0,0,12,4,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,1,1,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,2,1,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,3,1,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,4,2,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,5,2,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,6,2,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,7,3,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,8,3,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,9,3,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,10,4,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,11,4,2016
WARD 11,6410,MAPLE RIDGE,1068,17,0,3,521,12,4,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,1,1,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,2,1,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,3,1,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,4,2,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,5,2,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,6,2,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,7,3,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,8,3,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,9,3,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,10,4,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,11,4,2016
WARD 2,3240,INGLEWOOD,3860,452,14,50,1546,12,4,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,1,1,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,2,1,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,3,1,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,4,2,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,5,2,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,6,2,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,7,3,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,8,3,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,9,3,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,10,4,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,11,4,2016
WARD 2,1280,YELLOWHEAD CORRIDOR WEST,0,0,0,0,0,12,4,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,1,1,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,2,1,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,3,1,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,4,2,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,5,2,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,6,2,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,7,3,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,8,3,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,9,3,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,10,4,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,11,4,2016
WARD 1,4530,SUNWAPTA INDUSTRIAL,0,0,0,0,0,12,4,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,1,1,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,2,1,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,3,1,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,4,2,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,5,2,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,6,2,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,7,3,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,8,3,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,9,3,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,10,4,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,11,4,2016
WARD 1,4485,LEWIS FARMS INDUSTRIAL,67,4,0,0,20,12,4,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,1,1,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,2,1,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,3,1,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,4,2,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,5,2,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,6,2,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,7,3,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,8,3,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,9,3,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,10,4,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,11,4,2016
WARD 2,3250,KENSINGTON,1975,113,5,9,1747,12,4,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,1,1,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,2,1,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,3,1,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,4,2,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,5,2,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,6,2,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,7,3,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,8,3,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,9,3,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,10,4,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,11,4,2016
WARD 2,3450,WOODCROFT,1475,69,0,24,576,12,4,2016
WARD 11,6720,TAWA,1166,164,10,20,672,1,1,2016
WARD 11,6720,TAWA,1166,164,10,20,672,2,1,2016
WARD 11,6720,TAWA,1166,164,10,20,672,3,1,2016
WARD 11,6720,TAWA,1166,164,10,20,672,4,2,2016
WARD 11,6720,TAWA,1166,164,10,20,672,5,2,2016
WARD 11,6720,TAWA,1166,164,10,20,672,6,2,2016
WARD 11,6720,TAWA,1166,164,10,20,672,7,3,2016
WARD 11,6720,TAWA,1166,164,10,20,672,8,3,2016
WARD 11,6720,TAWA,1166,164,10,20,672,9,3,2016
WARD 11,6720,TAWA,1166,164,10,20,672,10,4,2016
WARD 11,6720,TAWA,1166,164,10,20,672,11,4,2016
WARD 11,6720,TAWA,1166,164,10,20,672,12,4,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,1,1,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,2,1,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,3,1,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,4,2,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,5,2,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,6,2,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,7,3,2016
WARD 1,4486,STEWART GREENS,102,10,0,2,130,8,3,2016
